row_idx,qid,ground_truth,model_output_norm,correct,p_correct,hardness,weight
64,64,no,yes,0,0.8950064781168249,0.10499352188317512,1.2099870437663502
65,65,yes,yes,1,0.8456253420858888,0.1543746579141112,1.3087493158282224
66,66,yes,yes,1,0.9607457185865032,0.03925428141349685,1.0785085628269937
67,67,no,yes,0,0.41822331541045465,0.5817766845895453,2.1635533691790907
68,68,yes,yes,1,0.9872052641233324,0.012794735876667573,1.0255894717533351
69,69,yes,yes,1,0.00534286516255703,0.994657134837443,2.9893142696748862
70,70,yes,yes,1,0.015124828228927408,0.9848751717710726,2.9697503435421453
71,71,no,yes,0,0.0006039018861024419,0.9993960981138975,2.998792196227795
72,72,no,yes,0,0.6296150306505959,0.3703849693494041,1.7407699386988083
73,73,yes,yes,1,0.04851875944394153,0.9514812405560584,2.902962481112117
74,74,yes,yes,1,0.9901888793016986,0.009811120698301368,1.0196222413966027
75,75,yes,yes,1,0.2325928356606971,0.7674071643393029,2.534814328678606
76,76,yes,yes,1,0.9999998059439202,1.940560797608626e-07,1.0000003881121595
77,77,yes,yes,1,0.9342657632426269,0.06573423675737311,1.1314684735147462
78,78,no,yes,0,0.5821522639700649,0.4178477360299351,1.8356954720598702
79,79,no,yes,0,0.6703088666807315,0.32969113331926847,1.659382266638537
80,80,no,yes,0,0.011849371359684632,0.9881506286403153,2.976301257280631
81,81,yes,yes,1,0.21264287964462442,0.7873571203553755,2.574714240710751
82,82,yes,yes,1,0.9999954459435131,4.5540564869162026e-06,1.0000091081129738
83,83,yes,yes,1,0.00012527015613391805,0.999874729843866,2.999749459687732
84,84,yes,no,0,0.5431284977411491,0.45687150225885087,1.9137430045177017
85,85,yes,yes,1,0.9956239547085584,0.004376045291441644,1.0087520905828833
86,86,no,no,1,0.9992204108325847,0.0007795891674152733,1.0015591783348305
87,87,no,yes,0,0.021467616082191113,0.9785323839178088,2.9570647678356177
88,88,yes,yes,1,0.06677734004502628,0.9332226599549738,2.8664453199099476
89,89,no,yes,0,0.9985202715721174,0.0014797284278825762,1.0029594568557652
90,90,no,yes,0,0.012907674878642542,0.9870923251213575,2.974184650242715
91,91,no,yes,0,0.00011201510958184753,0.9998879848904182,2.9997759697808366
92,92,yes,yes,1,0.3346263459038749,0.665373654096125,2.33074730819225
93,93,yes,yes,1,0.9913307650072736,0.008669234992726427,1.0173384699854529
94,94,yes,yes,1,0.009019896563038969,0.9909801034369611,2.9819602068739224
95,95,yes,yes,1,0.6480638984535799,0.3519361015464201,1.7038722030928402
96,96,yes,yes,1,0.5768774900422146,0.42312250995778544,1.8462450199155709
97,97,yes,yes,1,0.004822803078132797,0.9951771969218672,2.9903543938437345
98,98,no,yes,0,0.9849110174628735,0.015088982537126538,1.030177965074253
99,99,yes,no,0,0.9389185355356975,0.061081464464302515,1.122162928928605
100,100,no,yes,0,0.9903345892607526,0.009665410739247426,1.0193308214784949
101,101,no,yes,0,0.10742608184952379,0.8925739181504762,2.7851478363009523
102,102,no,yes,0,8.783515051071083e-05,0.9999121648494893,2.9998243296989786
103,103,no,yes,0,0.9955961033531289,0.0044038966468711305,1.0088077932937423
104,104,yes,yes,1,0.958546500814884,0.04145349918511598,1.082906998370232
105,105,yes,yes,1,0.9762055027369734,0.023794497263026626,1.0475889945260533
106,106,yes,yes,1,0.9133471840850592,0.08665281591494078,1.1733056318298816
107,107,yes,yes,1,0.03456550088704862,0.9654344991129514,2.930868998225903
108,108,yes,yes,1,0.06273391050510474,0.9372660894948952,2.8745321789897904
109,109,yes,yes,1,0.0005186591536922322,0.9994813408463078,2.998962681692616
110,110,yes,yes,1,0.002977934169131151,0.9970220658308688,2.9940441316617377
111,111,yes,no,0,0.16687304877211714,0.8331269512278828,2.6662539024557654
112,112,yes,no,0,0.9982060923914129,0.0017939076085871086,1.0035878152171742
113,113,yes,yes,1,0.022146067287903498,0.9778539327120965,2.955707865424193
114,114,yes,yes,1,0.10308668911538581,0.8969133108846142,2.7938266217692282
115,115,no,yes,0,0.20172765656513328,0.7982723434348667,2.5965446868697333
116,116,yes,yes,1,0.2579886131762491,0.7420113868237509,2.484022773647502
117,117,no,yes,0,0.13807938013126464,0.8619206198687354,2.723841239737471
118,118,no,yes,0,0.05594532523299633,0.9440546747670037,2.888109349534007
119,119,no,yes,0,0.8588928740318343,0.14110712596816566,1.2822142519363313
120,120,yes,yes,1,0.977575892097707,0.02242410790229299,1.044848215804586
121,121,no,yes,0,0.2906477552550059,0.709352244744994,2.418704489489988
122,122,no,yes,0,0.11775408541263035,0.8822459145873697,2.764491829174739
123,123,no,yes,0,0.9988506668752853,0.0011493331247146577,1.0022986662494293
124,124,yes,yes,1,0.7625642161353327,0.23743578386466735,1.4748715677293347
125,125,yes,yes,1,0.9559289632532111,0.044071036746788916,1.0881420734935778
126,126,no,yes,0,0.002279279945531307,0.9977207200544687,2.9954414401089373
127,127,no,yes,0,0.019920009782504224,0.9800799902174958,2.960159980434992
128,128,no,yes,0,0.9925283987624655,0.007471601237534542,1.014943202475069
129,129,yes,no,0,0.887303205590534,0.112696794409466,1.225393588818932
130,130,yes,yes,1,0.9864331826293493,0.013566817370650686,1.0271336347413014
131,131,no,yes,0,0.00029337914534136137,0.9997066208546587,2.999413241709317
132,132,no,yes,0,0.9999734756201932,2.652437980676936e-05,1.0000530487596135
133,133,yes,yes,1,0.9970822546661644,0.0029177453338355974,1.0058354906676712
134,134,no,yes,0,0.6895256965617851,0.3104743034382149,1.6209486068764298
135,135,yes,no,0,0.33293315244120647,0.6670668475587935,2.334133695117587
136,136,yes,yes,1,0.45064917173687796,0.5493508282631221,2.098701656526244
137,137,no,yes,0,0.004878262777094158,0.9951217372229059,2.990243474445812
138,138,yes,yes,1,0.7152951138773838,0.28470488612261624,1.5694097722452325
139,139,no,yes,0,0.9813172921364122,0.018682707863587833,1.0373654157271757
140,140,yes,yes,1,0.9997891408482297,0.00021085915177032621,1.0004217183035407
141,141,yes,yes,1,0.9625926135436859,0.03740738645631414,1.0748147729126283
142,142,no,no,1,0.010098430941378668,0.9899015690586214,2.9798031381172425
143,143,yes,yes,1,0.9990188928802717,0.0009811071197283194,1.0019622142394566
144,144,no,no,1,0.9701021878882226,0.029897812111777444,1.0597956242235549
145,145,no,yes,0,0.017003730334493594,0.9829962696655064,2.9659925393310127
146,146,yes,yes,1,0.13624263137143233,0.8637573686285677,2.7275147372571356
147,147,yes,yes,1,0.9751230144280316,0.02487698557196838,1.0497539711439368
148,148,no,yes,0,0.9999838325750553,1.6167424944701914e-05,1.0000323348498894
149,149,yes,yes,1,0.8269783566430094,0.17302164335699055,1.346043286713981
150,150,yes,no,0,0.13565509445809956,0.8643449055419005,2.728689811083801
151,151,yes,yes,1,0.07672413541862277,0.9232758645813772,2.8465517291627545
152,152,yes,yes,1,0.8264671872009858,0.17353281279901422,1.3470656255980284
153,153,yes,yes,1,0.0980522111547471,0.901947788845253,2.803895577690506
154,154,yes,yes,1,0.15870721184128084,0.8412927881587191,2.682585576317438
155,155,no,no,1,0.003819460673538535,0.9961805393264614,2.992361078652923
156,156,yes,yes,1,0.2226869690051466,0.7773130309948534,2.5546260619897065
157,157,yes,yes,1,0.9916978874343377,0.008302112565662267,1.0166042251313245
158,158,yes,yes,1,0.9993403004720837,0.0006596995279163353,1.0013193990558327
159,159,no,no,1,0.7442443834604122,0.2557556165395878,1.5115112330791756
160,160,yes,yes,1,0.9683949397750624,0.03160506022493759,1.0632101204498752
161,161,yes,no,0,0.597380466288222,0.40261953371177805,1.805239067423556
162,162,yes,yes,1,0.9947723144777599,0.0052276855222400664,1.0104553710444801
163,163,yes,no,0,0.7826662486234145,0.2173337513765855,1.434667502753171
164,164,yes,yes,1,0.991426744590035,0.008573255409965008,1.01714651081993
165,165,no,no,1,0.4153345166777145,0.5846654833222855,2.169330966644571
166,166,yes,no,0,0.9187059306968902,0.08129406930310978,1.1625881386062196
167,167,yes,no,0,0.23328601376829117,0.7667139862317088,2.533427972463418
168,168,yes,yes,1,0.1109534454875317,0.8890465545124683,2.778093109024937
169,169,yes,yes,1,0.819720151918495,0.180279848081505,1.36055969616301
170,170,no,yes,0,0.5070852750395847,0.49291472496041533,1.9858294499208307
171,171,yes,yes,1,0.9854264157456725,0.014573584254327532,1.029147168508655
172,172,no,yes,0,0.02675895546148738,0.9732410445385126,2.9464820890770254
173,173,yes,yes,1,0.8818573934640084,0.11814260653599162,1.2362852130719832
174,174,yes,yes,1,0.5166519408259026,0.4833480591740974,1.9666961183481948
175,175,yes,yes,1,0.9979100813395121,0.0020899186604879105,1.0041798373209758
176,176,yes,no,0,0.9931772314615277,0.006822768538472301,1.0136455370769446
177,177,no,no,1,0.9999227894628384,7.721053716158721e-05,1.0001544210743232
178,178,yes,yes,1,0.00667658904356098,0.9933234109564391,2.986646821912878
179,179,yes,yes,1,0.8754356827169169,0.12456431728308315,1.2491286345661663
180,180,yes,yes,1,0.998406547966225,0.0015934520337750335,1.00318690406755
181,181,no,yes,0,0.09360933068306394,0.906390669316936,2.8127813386338723
182,182,yes,yes,1,0.9896655455821491,0.010334454417850858,1.0206689088357017
183,183,yes,yes,1,0.9990692361145016,0.000930763885498398,1.0018615277709968
184,184,no,yes,0,0.9986920729300136,0.001307927069986392,1.0026158541399728
185,185,no,no,1,0.3259984072250368,0.6740015927749632,2.3480031855499264
186,186,yes,yes,1,0.0007830695995401074,0.9992169304004599,2.99843386080092
187,187,yes,yes,1,0.9440261389617757,0.055973861038224326,1.1119477220764487
188,188,yes,yes,1,0.9859722535700068,0.01402774642999316,1.0280554928599863
189,189,yes,no,0,0.1328992703128101,0.8671007296871899,2.73420145937438
190,190,yes,no,0,0.7695059237055607,0.2304940762944393,1.4609881525888786
191,191,yes,yes,1,0.3464257495038681,0.6535742504961319,2.307148500992264
192,192,yes,yes,1,0.035780189334009935,0.96421981066599,2.92843962133198
193,193,yes,yes,1,0.9396858141986092,0.06031418580139081,1.1206283716027816
194,194,no,no,1,0.0005311900757956151,0.9994688099242044,2.998937619848409
195,195,no,no,1,0.8483882436265021,0.15161175637349789,1.3032235127469958
196,196,no,no,1,0.9839915599601037,0.01600844003989632,1.0320168800797926
197,197,yes,no,0,0.9237543011838406,0.07624569881615939,1.1524913976323188
198,198,yes,yes,1,0.9999660819303614,3.391806963859434e-05,1.0000678361392772
199,199,yes,no,0,0.753188748809307,0.24681125119069303,1.493622502381386
200,200,yes,yes,1,0.8820665531533145,0.1179334468466855,1.235866893693371
201,201,yes,yes,1,0.9625105966241193,0.03748940337588069,1.0749788067517614
202,202,yes,yes,1,0.9991218556016914,0.0008781443983085779,1.0017562887966172
203,203,yes,yes,1,0.4017192931041838,0.5982807068958162,2.1965614137916325
204,204,no,yes,0,0.06838542550543067,0.9316145744945693,2.863229148989139
205,205,yes,yes,1,0.9511855417478007,0.04881445825219932,1.0976289165043986
206,206,no,no,1,0.04518672490003699,0.954813275099963,2.909626550199926
207,207,yes,no,0,0.9999951770915523,4.822908447721375e-06,1.0000096458168954
208,208,yes,no,0,0.048042396948486214,0.9519576030515138,2.9039152061030276
209,209,yes,yes,1,0.20916098057575522,0.7908390194242447,2.5816780388484895
210,210,yes,no,0,0.9472944979536194,0.05270550204638058,1.1054110040927612
211,211,yes,yes,1,0.027972094397075143,0.9720279056029248,2.9440558112058497
212,212,yes,yes,1,0.6583530006596684,0.3416469993403316,1.6832939986806632
213,213,no,no,1,0.9996901643432313,0.0003098356567686755,1.0006196713135374
214,214,yes,no,0,0.9943217165156292,0.005678283484370827,1.0113565669687417
215,215,yes,yes,1,0.9883513406013918,0.011648659398608152,1.0232973187972163
216,216,no,no,1,0.9531238896336681,0.04687611036633188,1.0937522207326638
217,217,no,no,1,0.3231080507195453,0.6768919492804547,2.353783898560909
218,218,yes,no,0,0.99999755533437,2.4446656300414205e-06,1.00000488933126
219,219,yes,no,0,0.9991279702471024,0.000872029752897574,1.0017440595057951
220,220,yes,yes,1,0.9999772954440245,2.2704555975527896e-05,1.000045409111951
221,221,yes,no,0,0.9997457021096423,0.0002542978903576909,1.0005085957807154
222,222,yes,yes,1,0.995618291726291,0.004381708273708984,1.008763416547418
223,223,yes,yes,1,0.9998673383451798,0.00013266165482017644,1.0002653233096404
224,224,yes,yes,1,0.9371547011652744,0.06284529883472556,1.1256905976694511
225,225,yes,yes,1,0.9999677876960944,3.2212303905598816e-05,1.0000644246078112
226,226,no,no,1,0.9760249473595838,0.023975052640416217,1.0479501052808324
227,227,no,no,1,0.00643102302946428,0.9935689769705357,2.9871379539410716
228,228,no,no,1,0.8798475643938116,0.12015243560618838,1.2403048712123768
229,229,yes,yes,1,0.9999950349459372,4.965054062777696e-06,1.0000099301081256
230,230,no,yes,0,0.9717097592875733,0.028290240712426695,1.0565804814248534
231,231,yes,yes,1,0.04521915619445581,0.9547808438055442,2.909561687611088
232,232,yes,no,0,0.94220751950704,0.05779248049296004,1.11558496098592
233,233,yes,yes,1,0.9999982058929812,1.794107018837643e-06,1.0000035882140377
234,234,yes,yes,1,0.9987108323489249,0.0012891676510751182,1.0025783353021502
235,235,yes,yes,1,0.6504036352813507,0.3495963647186493,1.6991927294372986
236,236,yes,yes,1,0.999576690650216,0.0004233093497839624,1.000846618699568
237,237,yes,yes,1,0.9953184336446274,0.004681566355372646,1.0093631327107453
238,238,yes,yes,1,0.9954733673476543,0.004526632652345652,1.0090532653046913
239,239,no,no,1,0.07846957124442328,0.9215304287555768,2.8430608575111536
240,240,yes,yes,1,0.9652909205009147,0.034709079499085305,1.0694181589981706
241,241,no,yes,0,1.457231058719093e-05,0.9999854276894128,2.999970855378826
242,242,yes,yes,1,0.17481164358806867,0.8251883564119313,2.6503767128238627
243,243,yes,yes,1,0.9999496404651375,5.0359534862542965e-05,1.000100719069725
244,244,yes,yes,1,0.9999716725478437,2.8327452156307054e-05,1.0000566549043126
245,245,yes,yes,1,0.9642887427097312,0.035711257290268805,1.0714225145805376
246,246,yes,no,0,0.7384355909979281,0.2615644090020719,1.5231288180041438
247,247,no,yes,0,0.9511167153823888,0.048883284617611156,1.0977665692352223
248,248,no,yes,0,0.6825113418940302,0.3174886581059698,1.6349773162119396
249,249,yes,yes,1,0.9999514001369529,4.8599863047060765e-05,1.0000971997260941
250,250,no,no,1,0.9663784420323159,0.03362155796768407,1.0672431159353681
251,251,yes,yes,1,0.9992037138104316,0.0007962861895683959,1.0015925723791368
252,252,no,no,1,0.0076683528637843095,0.9923316471362157,2.9846632942724316
253,253,yes,yes,1,0.9932979220204846,0.006702077979515386,1.0134041559590308
254,254,yes,yes,1,0.9991035846415918,0.0008964153584082313,1.0017928307168165
255,255,no,no,1,0.08164288473491808,0.9183571152650819,2.8367142305301636
256,256,yes,no,0,0.9586345653157802,0.041365434684219826,1.0827308693684397
257,257,yes,yes,1,0.7507733758848492,0.24922662411515084,1.4984532482303017
258,258,no,no,1,0.5355088859420775,0.46449111405792254,1.928982228115845
259,259,yes,yes,1,0.9683157038417632,0.03168429615823676,1.0633685923164735
260,260,yes,no,0,0.01363841422513408,0.9863615857748659,2.972723171549732
261,261,yes,yes,1,0.9997702438268375,0.00022975617316245422,1.000459512346325
262,262,yes,no,0,0.024847042941673482,0.9751529570583265,2.9503059141166528
263,263,yes,yes,1,0.928379452688047,0.071620547311953,1.143241094623906
264,264,yes,yes,1,0.708456699350391,0.291543300649609,1.583086601299218
265,265,yes,no,0,0.9928496608664652,0.0071503391335348,1.0143006782670696
266,266,no,no,1,0.9712331162060258,0.028766883793974185,1.0575337675879484
267,267,yes,yes,1,0.9002711219102807,0.09972887808971931,1.1994577561794386
268,268,no,yes,0,0.9440746512289679,0.05592534877103206,1.1118506975420641
269,269,yes,yes,1,0.9987645446010729,0.00123545539892711,1.0024709107978542
270,270,no,yes,0,0.19553980748619612,0.8044601925138039,2.6089203850276075
271,271,yes,yes,1,0.0003856905304226238,0.9996143094695774,2.9992286189391546
272,272,no,no,1,0.9924959690245818,0.0075040309754181855,1.0150080619508364
273,273,yes,no,0,0.00480542471434831,0.9951945752856517,2.9903891505713034
274,274,yes,yes,1,0.9998624349414266,0.00013756505857343004,1.0002751301171469
275,275,yes,no,0,0.7200243629022507,0.2799756370977493,1.5599512741954986
276,276,yes,no,0,0.999692191412285,0.0003078085877149528,1.00061561717543
277,277,no,yes,0,0.9893692553083233,0.010630744691676686,1.0212614893833534
278,278,yes,yes,1,0.9801770450142854,0.019822954985714625,1.0396459099714292
279,279,yes,no,0,0.6194498027934169,0.3805501972065831,1.7611003944131662
280,280,yes,yes,1,0.9932658197875041,0.006734180212495944,1.0134683604249919
281,281,yes,yes,1,0.9219430422472334,0.07805695775276655,1.156113915505533
282,282,no,no,1,0.1482875437189098,0.8517124562810903,2.7034249125621805
283,283,yes,yes,1,0.9931356599850473,0.00686434001495273,1.0137286800299055
284,284,no,yes,0,0.6037029966961444,0.39629700330385564,1.7925940066077113
285,285,no,yes,0,0.6600095274927843,0.3399904725072157,1.6799809450144314
286,286,yes,yes,1,0.997270212946307,0.002729787053692978,1.005459574107386
287,287,yes,yes,1,0.9462322261596742,0.05376777384032583,1.1075355476806517
288,288,yes,yes,1,0.9985644143502542,0.0014355856497457742,1.0028711712994915
289,289,yes,yes,1,0.8900454563377317,0.10995454366226831,1.2199090873245366
290,290,no,no,1,0.8672026739359994,0.13279732606400063,1.2655946521280013
291,291,no,no,1,0.12058870073499409,0.8794112992650059,2.7588225985300117
292,292,yes,yes,1,0.9961926166975607,0.003807383302439349,1.0076147666048787
293,293,yes,yes,1,0.20108304952358652,0.7989169504764135,2.597833900952827
294,294,no,yes,0,0.9143892918283626,0.0856107081716374,1.1712214163432748
295,295,no,no,1,0.9547615563952139,0.04523844360478613,1.0904768872095723
296,296,yes,yes,1,0.9897758840924283,0.010224115907571663,1.0204482318151433
297,297,yes,yes,1,0.9999732743753437,2.672562465633188e-05,1.0000534512493127
298,298,yes,yes,1,0.057423526337536945,0.9425764736624631,2.885152947324926
299,299,no,yes,0,0.9999957335034059,4.266496594129698e-06,1.0000085329931883
300,300,no,yes,0,0.042740709904773855,0.9572592900952261,2.9145185801904523
301,301,no,yes,0,0.23869755614052038,0.7613024438594796,2.522604887718959
302,302,no,no,1,0.06135111172151943,0.9386488882784806,2.8772977765569614
303,303,no,no,1,0.0015100904641961149,0.9984899095358039,2.9969798190716075
304,304,no,yes,0,0.0050943404228138795,0.9949056595771861,2.9898113191543723
305,305,no,yes,0,0.9276367498345355,0.07236325016546452,1.144726500330929
306,306,no,yes,0,0.8962123130954297,0.1037876869045703,1.2075753738091406
307,307,no,yes,0,0.3800808752217694,0.6199191247782305,2.239838249556461
308,308,yes,no,0,0.4578552619001756,0.5421447380998243,2.0842894761996487
309,309,yes,yes,1,0.7962800644294478,0.20371993557055224,1.4074398711411045
310,310,yes,yes,1,0.7081744796710124,0.29182552032898756,1.5836510406579751
311,311,no,yes,0,1.956647015378543e-06,0.9999980433529846,2.999996086705969
312,312,yes,no,0,0.9987300117567239,0.0012699882432760656,1.0025399764865521
313,313,yes,yes,1,0.9985781888936225,0.001421811106377513,1.002843622212755
314,314,no,yes,0,0.5385741877067811,0.4614258122932189,1.9228516245864378
315,315,yes,yes,1,0.0004167730952486413,0.9995832269047513,2.9991664538095026
316,316,no,yes,0,0.003292364182430849,0.9967076358175692,2.993415271635138
317,317,yes,yes,1,0.9970217646794047,0.0029782353205952683,1.0059564706411905
318,318,no,no,1,0.0038174667475469673,0.996182533252453,2.992365066504906
319,319,yes,yes,1,0.9904120708016045,0.009587929198395462,1.019175858396791
320,320,yes,yes,1,0.9747547700653856,0.02524522993461442,1.0504904598692288
321,321,no,yes,0,0.013933145601782571,0.9860668543982174,2.972133708796435
322,322,yes,yes,1,0.9966893279986772,0.0033106720013228452,1.0066213440026457
323,323,yes,yes,1,0.06379985195070474,0.9362001480492953,2.872400296098591
324,324,no,yes,0,0.9813170843509511,0.018682915649048892,1.0373658312980978
325,325,no,yes,0,5.735678902415644e-05,0.9999426432109758,2.999885286421952
326,326,no,yes,0,0.968210212036346,0.03178978796365395,1.063579575927308
327,327,no,yes,0,0.0017289989771899256,0.9982710010228101,2.9965420020456204
328,328,yes,yes,1,0.06396199248991752,0.9360380075100825,2.872076015020165
329,329,no,yes,0,0.8352006475232447,0.16479935247675526,1.3295987049535105
330,330,yes,yes,1,0.8921726293827938,0.10782737061720615,1.2156547412344123
331,331,yes,yes,1,0.39365433754919976,0.6063456624508002,2.2126913249016003
332,332,yes,yes,1,0.7463577058817626,0.25364229411823735,1.5072845882364747
333,333,yes,yes,1,0.9991895085781494,0.0008104914218506343,1.0016209828437013
334,334,no,yes,0,0.004089730641969606,0.9959102693580304,2.991820538716061
335,335,yes,yes,1,0.9999523935199649,4.7606480035100596e-05,1.0000952129600702
336,336,yes,yes,1,0.6852785599885565,0.31472144001144353,1.629442880022887
337,337,no,yes,0,0.04331043739724676,0.9566895626027533,2.9133791252055063
338,338,yes,yes,1,0.7256399085518411,0.27436009144815887,1.5487201828963177
339,339,no,no,1,0.9999262133520797,7.378664792034861e-05,1.0001475732958407
340,340,no,no,1,0.07675887493320721,0.9232411250667928,2.846482250133586
341,341,no,yes,0,0.11361647911063759,0.8863835208893625,2.772767041778725
342,342,no,yes,0,0.09514634802583362,0.9048536519741663,2.8097073039483327
343,343,yes,yes,1,0.08007394981013376,0.9199260501898663,2.8398521003797326
344,344,no,no,1,0.7198823568682395,0.28011764313176046,1.560235286263521
345,345,yes,yes,1,0.9864695726578127,0.013530427342187346,1.0270608546843747
346,346,no,yes,0,0.00034174536092366494,0.9996582546390763,2.9993165092781524
347,347,no,yes,0,0.006753962318078805,0.9932460376819212,2.9864920753638424
348,348,yes,yes,1,0.7354652550759848,0.2645347449240152,1.5290694898480304
349,349,yes,yes,1,0.9543620010094606,0.04563799899053944,1.0912759979810789
350,350,yes,yes,1,0.999984505677582,1.5494322417985984e-05,1.000030988644836
351,351,no,yes,0,0.3516904087992692,0.6483095912007308,2.2966191824014617
352,352,no,yes,0,0.9999071683640001,9.283163599993483e-05,1.0001856632719999
353,353,yes,yes,1,0.00033029854150553933,0.9996697014584944,2.9993394029169886
354,354,no,no,1,0.03221793064414461,0.9677820693558554,2.935564138711711
355,355,no,no,1,0.46965892065307113,0.5303410793469289,2.060682158693858
356,356,yes,yes,1,0.9941081428488284,0.005891857151171576,1.0117837143023432
357,357,no,no,1,4.760859944573586e-09,0.9999999952391401,2.99999999047828
358,358,no,no,1,0.06315758720460858,0.9368424127953914,2.8736848255907828
359,359,no,yes,0,0.007128678283285237,0.9928713217167148,2.9857426434334293
360,360,yes,yes,1,0.9999897078387199,1.0292161280123224e-05,1.0000205843225602
361,361,no,no,1,0.19577242908253298,0.804227570917467,2.608455141834934
362,362,yes,yes,1,0.5431771834146433,0.45682281658535673,1.9136456331707135
