row_idx,qid,ground_truth,model_output_norm,correct,p_correct,hardness,weight
192,192,yes,yes,1,0.9648208948363751,0.03517910516362488,1.0703582103272498
193,193,yes,yes,1,0.9623882275887474,0.037611772411252575,1.0752235448225052
194,194,no,no,1,0.7787796483480223,0.22122035165197773,1.4424407033039555
195,195,no,no,1,0.8343312747138318,0.16566872528616816,1.3313374505723363
196,196,no,no,1,0.8931778088964506,0.1068221911035494,1.2136443822070988
197,197,yes,no,0,0.7868919155716565,0.2131080844283435,1.426216168856687
198,198,yes,yes,1,0.9399288966247864,0.0600711033752136,1.1201422067504272
199,199,yes,yes,1,0.0022378895472797483,0.9977621104527202,2.9955242209054402
200,200,yes,yes,1,0.9956499633999207,0.004350036600079266,1.0087000732001585
201,201,yes,yes,1,0.17764871959382247,0.8223512804061776,2.6447025608123553
202,202,yes,yes,1,0.9404773515655713,0.05952264843442867,1.1190452968688573
203,203,yes,no,0,0.6199857572300509,0.3800142427699491,1.7600284855398982
204,204,no,yes,0,0.9830184952151646,0.0169815047848354,1.0339630095696708
205,205,yes,yes,1,0.9878429197206096,0.012157080279390442,1.0243141605587809
206,206,no,no,1,0.9771267332828049,0.02287326671719514,1.0457465334343903
207,207,yes,no,0,0.17893050670758645,0.8210694932924135,2.6421389865848273
208,208,yes,no,0,0.9998264388343286,0.00017356116567135427,1.0003471223313427
209,209,yes,yes,1,0.037973982322902534,0.9620260176770975,2.924052035354195
210,210,yes,yes,1,0.9963093376122378,0.003690662387762167,1.0073813247755243
211,211,yes,no,0,0.9995694069442987,0.00043059305570125606,1.0008611861114025
212,212,yes,yes,1,0.9781754594661591,0.021824540533840864,1.0436490810676817
213,213,no,no,1,0.9999989485012196,1.0514987803800224e-06,1.0000021029975608
214,214,yes,yes,1,0.9883617540372786,0.01163824596272145,1.023276491925443
215,215,yes,yes,1,0.7415421966337221,0.2584578033662779,1.5169156067325558
216,216,no,no,1,0.003084846771019742,0.9969151532289803,2.9938303064579603
217,217,no,no,1,0.9999298483198574,7.015168014257167e-05,1.0001403033602851
218,218,yes,no,0,0.7975015603493796,0.20249843965062042,1.4049968793012408
219,219,yes,no,0,0.9998071439827473,0.00019285601725271828,1.0003857120345054
220,220,yes,yes,1,0.9821786357823812,0.017821364217618818,1.0356427284352376
221,221,yes,yes,1,0.9969542615410514,0.0030457384589486214,1.0060914769178972
222,222,yes,yes,1,0.9884332141471495,0.011566785852850536,1.023133571705701
223,223,yes,yes,1,0.9888174941745838,0.011182505825416245,1.0223650116508325
224,224,yes,yes,1,0.9985264239879483,0.0014735760120516694,1.0029471520241033
225,225,yes,yes,1,0.943395140556532,0.05660485944346805,1.113209718886936
226,226,no,no,1,0.9974513891958969,0.0025486108041030686,1.0050972216082061
227,227,no,no,1,0.9589624047100864,0.041037595289913575,1.0820751905798272
228,228,no,no,1,0.9741762546161279,0.02582374538387211,1.0516474907677442
229,229,yes,yes,1,0.9981062611066007,0.0018937388933992771,1.0037874777867986
230,230,no,yes,0,0.9999975494560402,2.450543959753304e-06,1.0000049010879195
231,231,yes,yes,1,0.9850124646731561,0.014987535326843937,1.0299750706536879
232,232,yes,yes,1,0.9475996476999586,0.052400352300041364,1.1048007046000827
233,233,yes,yes,1,0.23318036282108587,0.7668196371789141,2.533639274357828
234,234,yes,yes,1,0.9819772959916216,0.018022704008378354,1.0360454080167567
235,235,yes,yes,1,0.9689413807944816,0.031058619205518445,1.062117238411037
236,236,yes,yes,1,0.9659445960662003,0.03405540393379969,1.0681108078675994
237,237,yes,yes,1,0.9259283070403584,0.07407169295964156,1.148143385919283
238,238,yes,yes,1,0.9985524390355965,0.0014475609644034604,1.002895121928807
239,239,no,no,1,0.9966701279449799,0.003329872055020111,1.0066597441100402
240,240,yes,yes,1,0.997716674907348,0.0022833250926520554,1.004566650185304
241,241,no,no,1,0.9996660327069208,0.00033396729307921813,1.0006679345861584
242,242,yes,yes,1,0.2936238475754259,0.7063761524245741,2.412752304849148
243,243,yes,yes,1,0.067186681304803,0.932813318695197,2.865626637390394
244,244,yes,yes,1,0.2445041466352824,0.7554958533647176,2.510991706729435
245,245,yes,yes,1,0.9982297942437045,0.0017702057562954954,1.003540411512591
246,246,yes,no,0,0.362216538298277,0.6377834617017231,2.275566923403446
247,247,no,no,1,0.9673095800423211,0.03269041995767885,1.0653808399153577
248,248,no,no,1,0.9157525139256044,0.08424748607439558,1.1684949721487912
249,249,yes,yes,1,0.9930561299397245,0.0069438700602755254,1.013887740120551
250,250,no,no,1,0.9997656707342354,0.0002343292657646101,1.0004686585315292
251,251,yes,yes,1,0.9602574577679059,0.03974254223209406,1.0794850844641881
252,252,no,no,1,0.8972497418992378,0.10275025810076222,1.2055005162015244
253,253,yes,yes,1,0.9999926769171342,7.323082865773323e-06,1.0000146461657315
254,254,yes,yes,1,0.999262119831933,0.0007378801680669733,1.001475760336134
255,255,no,no,1,0.7505745811534733,0.2494254188465267,1.4988508376930534
256,256,yes,no,0,0.9999281655270056,7.183447299441426e-05,1.0001436689459888
257,257,yes,yes,1,0.9977946321680509,0.0022053678319491343,1.0044107356638983
258,258,no,yes,0,0.03309578726204764,0.9669042127379524,2.9338084254759047
259,259,yes,yes,1,0.9608563785767964,0.0391436214232036,1.0782872428464072
260,260,yes,no,0,0.9788125641011538,0.021187435898846196,1.0423748717976924
261,261,yes,yes,1,0.9998511637917588,0.0001488362082412431,1.0002976724164825
262,262,yes,yes,1,0.9167399137700148,0.08326008622998515,1.1665201724599703
263,263,yes,yes,1,0.9997627526518733,0.00023724734812669013,1.0004744946962534
264,264,yes,yes,1,0.996284305642938,0.0037156943570619827,1.007431388714124
265,265,yes,yes,1,0.9991237302252284,0.0008762697747716208,1.0017525395495432
266,266,no,no,1,0.2636142046107416,0.7363857953892584,2.4727715907785166
267,267,yes,yes,1,0.993629173120308,0.0063708268796920375,1.012741653759384
268,268,no,no,1,0.9974131818815511,0.0025868181184488526,1.0051736362368977
269,269,yes,yes,1,0.9679873380289653,0.032012661971034695,1.0640253239420694
270,270,no,no,1,0.999998177344856,1.8226551440347905e-06,1.000003645310288
271,271,yes,no,0,0.7190315999536816,0.2809684000463184,1.5619368000926368
272,272,no,no,1,0.7518875898943694,0.24811241010563057,1.4962248202112611
273,273,yes,yes,1,0.9924658653787429,0.0075341346212570715,1.0150682692425141
274,274,yes,yes,1,0.4558806164325671,0.544119383567433,2.088238767134866
275,275,yes,yes,1,0.9972537839992702,0.002746216000729773,1.0054924320014595
276,276,yes,yes,1,0.9989184831859573,0.0010815168140426712,1.0021630336280853
277,277,no,yes,0,0.9662643026403394,0.033735697359660644,1.0674713947193213
278,278,yes,yes,1,0.9915133489235765,0.008486651076423546,1.016973302152847
279,279,yes,yes,1,0.9870990697550279,0.012900930244972075,1.0258018604899442
280,280,yes,yes,1,0.8635019595037302,0.1364980404962698,1.2729960809925396
281,281,yes,yes,1,0.9985047991128587,0.0014952008871412792,1.0029904017742826
282,282,no,yes,0,0.002459044638521977,0.997540955361478,2.995081910722956
283,283,yes,yes,1,0.96934477144385,0.030655228556149994,1.0613104571123
284,284,no,no,1,0.8766466506791488,0.12335334932085118,1.2467066986417024
285,285,no,no,1,0.08563713208641689,0.9143628679135831,2.8287257358271662
286,286,yes,yes,1,0.8962262408953569,0.10377375910464315,1.2075475182092863
287,287,yes,yes,1,0.9991428232820853,0.0008571767179147427,1.0017143534358295
288,288,yes,yes,1,0.9902397486228058,0.009760251377194162,1.0195205027543883
289,289,yes,yes,1,0.9869712130392755,0.013028786960724514,1.026057573921449
290,290,no,no,1,0.9788227877743418,0.02117721222565816,1.0423544244513163
291,291,no,no,1,0.9904594663808617,0.009540533619138314,1.0190810672382766
292,292,yes,yes,1,0.998116403054342,0.0018835969456579837,1.003767193891316
293,293,yes,yes,1,0.6801792637455426,0.3198207362544574,1.6396414725089148
294,294,no,no,1,0.9776460677848638,0.022353932215136152,1.0447078644302723
295,295,no,no,1,0.9958672726739061,0.004132727326093932,1.0082654546521879
296,296,yes,yes,1,0.9929990428543836,0.007000957145616438,1.0140019142912329
297,297,yes,yes,1,0.9939587696504393,0.006041230349560722,1.0120824606991214
298,298,yes,yes,1,0.9988288326480134,0.001171167351986635,1.0023423347039733
299,299,no,no,1,0.6180535335051488,0.3819464664948512,1.7638929329897024
300,300,no,no,1,0.9999777299483706,2.2270051629358356e-05,1.0000445401032587
301,301,no,no,1,0.9973873233789602,0.002612676621039811,1.0052253532420796
302,302,no,no,1,0.9545872574804681,0.04541274251953187,1.0908254850390637
303,303,no,no,1,0.9510198187263875,0.04898018127361248,1.097960362547225
304,304,no,no,1,0.9954287799077413,0.004571220092258743,1.0091424401845175
305,305,no,no,1,0.971705192613156,0.02829480738684398,1.056589614773688
306,306,no,no,1,0.9615812619350719,0.038418738064928126,1.0768374761298563
307,307,no,no,1,0.9732066490381325,0.026793350961867524,1.053586701923735
308,308,yes,yes,1,0.9991024401721016,0.0008975598278984087,1.0017951196557968
309,309,yes,yes,1,0.5107217182192801,0.48927828178071986,1.9785565635614397
310,310,yes,yes,1,0.9994527627453099,0.0005472372546900806,1.0010944745093802
311,311,no,no,1,0.9998244933983882,0.00017550660161180787,1.0003510132032236
312,312,yes,no,0,0.9567645752880325,0.04323542471196751,1.086470849423935
313,313,yes,yes,1,0.8892950099903952,0.11070499000960476,1.2214099800192095
314,314,no,yes,0,0.9542396211072783,0.045760378892721665,1.0915207577854433
315,315,yes,yes,1,0.5071287566738557,0.4928712433261443,1.9857424866522886
316,316,no,no,1,0.9619808683631929,0.038019131636807146,1.0760382632736143
317,317,yes,yes,1,0.7693138278279618,0.23068617217203824,1.4613723443440765
318,318,no,no,1,0.9996521269030566,0.0003478730969433963,1.0006957461938868
319,319,yes,yes,1,0.8336099236979947,0.1663900763020053,1.3327801526040106
320,320,yes,yes,1,0.8700577402301096,0.12994225976989038,1.2598845195397808
321,321,no,no,1,0.6562290943146829,0.3437709056853171,1.6875418113706342
322,322,yes,yes,1,0.7854954297788538,0.21450457022114622,1.4290091404422924
323,323,yes,yes,1,0.9981772954431092,0.0018227045568908196,1.0036454091137816
324,324,no,no,1,0.7460838922989362,0.25391610770106376,1.5078322154021275
325,325,no,no,1,0.9999994753193528,5.246806471514986e-07,1.0000010493612943
326,326,no,no,1,0.9004766045496388,0.09952339545036115,1.1990467909007223
327,327,no,no,1,0.9905891784531539,0.009410821546846138,1.0188216430936923
328,328,yes,no,0,0.996916870121103,0.0030831298788970285,1.006166259757794
329,329,no,no,1,0.9940739835206723,0.005926016479327667,1.0118520329586553
330,330,yes,yes,1,0.9982643297099338,0.0017356702900661602,1.0034713405801323
331,331,yes,yes,1,0.9505602805827742,0.0494397194172258,1.0988794388344516
332,332,yes,yes,1,0.9482113230751021,0.05178867692489786,1.1035773538497957
333,333,yes,no,0,0.9855701075538635,0.01442989244613646,1.028859784892273
334,334,no,no,1,0.9950987630265622,0.004901236973437806,1.0098024739468756
335,335,yes,yes,1,0.9874764526146437,0.012523547385356326,1.0250470947707127
336,336,yes,yes,1,0.9624487541517602,0.03755124584823977,1.0751024916964795
337,337,no,no,1,0.7265080144374522,0.27349198556254783,1.5469839711250957
338,338,yes,no,0,0.9268610249488386,0.0731389750511614,1.1462779501023228
339,339,no,no,1,0.9739436601956756,0.026056339804324424,1.0521126796086488
340,340,no,no,1,0.8916171869577878,0.1083828130422122,1.2167656260844244
341,341,no,no,1,0.6417204693575634,0.35827953064243656,1.7165590612848731
342,342,no,no,1,0.9932945334601625,0.006705466539837501,1.013410933079675
343,343,yes,yes,1,0.9125790879879655,0.0874209120120345,1.174841824024069
344,344,no,no,1,0.9986807743526824,0.0013192256473175679,1.0026384512946351
345,345,yes,yes,1,0.9828371142350254,0.0171628857649746,1.0343257715299492
346,346,no,no,1,0.9999825152748714,1.748472512863586e-05,1.0000349694502573
347,347,no,yes,0,0.7350417694860348,0.26495823051396517,1.5299164610279303
348,348,yes,yes,1,0.9993597021101314,0.0006402978898686351,1.0012805957797373
349,349,yes,yes,1,0.4108578703454463,0.5891421296545537,2.178284259309107
350,350,yes,yes,1,0.9281498764926883,0.07185012350731168,1.1437002470146234
351,351,no,no,1,0.9962339353334269,0.0037660646665731434,1.0075321293331463
352,352,no,no,1,0.994397823953959,0.005602176046040963,1.011204352092082
353,353,yes,no,0,0.7579771872725509,0.24202281272744908,1.4840456254548982
354,354,no,no,1,0.9792285309250327,0.020771469074967297,1.0415429381499346
355,355,no,no,1,0.9999884965579048,1.1503442095217586e-05,1.0000230068841904
356,356,yes,yes,1,0.9198889964384926,0.08011100356150735,1.1602220071230147
357,357,no,no,1,0.9922029899657078,0.007797010034292229,1.0155940200685845
358,358,no,no,1,0.9803418845430754,0.01965811545692464,1.0393162309138493
359,359,no,no,1,0.9848659657771295,0.015134034222870518,1.030268068445741
360,360,yes,yes,1,0.9996760210066616,0.00032397899333835856,1.0006479579866767
361,361,no,no,1,0.9801777219517739,0.019822278048226116,1.0396445560964522
362,362,yes,yes,1,0.9990787592358348,0.0009212407641652209,1.0018424815283304
363,363,no,no,1,0.9814045557001501,0.01859544429984994,1.0371908885996999
364,364,no,no,1,0.9974051373592084,0.002594862640791562,1.0051897252815831
